komuna,population,year,X,Y,komuna_me_e,id
Malisheve,52574.2,2005,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,52914.0,2006,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,53253.8,2007,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,53593.6,2008,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,53933.4,2009,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,54273.2,2010,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,54613.0,2011,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,56189.0,2012,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,56482.0,2013,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,56889.0,2014,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,57301.0,2015,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,58120.0,2016,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,58269.0,2017,20.714511835412,42.5024646750472,Malishevë,33
Malisheve,57470.0,2018,20.714511835412,42.5024646750472,Malishevë,33
Mamushe,1352.0,1948,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1381.6,1949,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1411.2,1950,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1440.8,1951,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1470.4,1952,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1500.0,1953,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1511.25,1954,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1522.5,1955,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1533.75,1956,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1545.0,1957,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1556.25,1958,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1567.5,1959,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1578.75,1960,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1590.0,1961,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1634.8,1962,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1679.6,1963,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1724.4,1964,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1769.2,1965,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1814.0,1966,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1858.8,1967,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1903.6,1968,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1948.4,1969,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,1993.2,1970,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2038.0,1971,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2109.4,1972,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2180.8,1973,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2252.2,1974,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2323.6,1975,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2395.0,1976,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2466.4,1977,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2537.8,1978,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2609.2,1979,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2680.6,1980,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2752.0,1981,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2806.5,1982,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2861.0,1983,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2915.5,1984,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,2970.0,1985,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,3024.5,1986,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,3079.0,1987,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,3133.5,1988,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,3188.0,1989,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,3242.5,1990,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,3297.0,1991,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,3407.5,1992,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,3518.0,1993,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,3628.5,1994,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,3739.0,1995,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,3849.5,1996,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,3960.0,1997,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,4070.5,1998,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,4181.0,1999,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,4291.5,2000,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,4402.0,2001,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,4512.5,2002,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,4623.0,2003,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,4733.5,2004,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,4844.0,2005,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,4954.5,2006,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,5065.0,2007,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,5175.5,2008,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,5286.0,2009,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,5396.5,2010,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,5507.0,2011,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,5695.0,2012,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,5688.0,2013,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,5791.0,2014,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,5839.0,2015,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,5895.0,2016,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,5950.0,2017,20.7338044000107,42.3253727850614,Mamushë,31
Mamushe,5906.0,2018,20.7338044000107,42.3253727850614,Mamushë,31
Mitrovice,32800.0,1948,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,33983.2,1949,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,35166.4,1950,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,36349.6,1951,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,37532.8,1952,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,38716.0,1953,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,40219.875,1954,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,41723.75,1955,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,43227.625,1956,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,44731.5,1957,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,46235.375,1958,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,47739.25,1959,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,49243.125,1960,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,50747.0,1961,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,52798.0,1962,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,54849.0,1963,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,56900.0,1964,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,58951.0,1965,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,61002.0,1966,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,63053.0,1967,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,65104.0,1968,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,67155.0,1969,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,69206.0,1970,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,71257.0,1971,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,72884.4,1972,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,74511.8,1973,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,76139.2,1974,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,77766.6,1975,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,79394.0,1976,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,81021.4,1977,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,82648.8,1978,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,84276.2,1979,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,85903.6,1980,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,87531.0,1981,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,89266.4,1982,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,91001.8,1983,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,92737.2,1984,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,94472.6,1985,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,96208.0,1986,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,97943.4,1987,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,99678.8,1988,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,101414.2,1989,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,103149.6,1990,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,104885.0,1991,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,103837.5,1992,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,102790.0,1993,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,101742.5,1994,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,100695.0,1995,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,99647.5,1996,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,98600.0,1997,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,97552.5,1998,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,96505.0,1999,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,95457.5,2000,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,94410.0,2001,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,93362.5,2002,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,92315.0,2003,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,91267.5,2004,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,90220.0,2005,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,89172.5,2006,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,88125.0,2007,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,87077.5,2008,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,86030.0,2009,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,84982.5,2010,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,83935.0,2011,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,73160.0,2012,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,73362.0,2013,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,71636.0,2014,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,68400.0,2015,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,68474.0,2016,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,69346.0,2017,20.935126487940103,42.9434500137801,Mitrovicë,12
Mitrovice,69248.0,2018,20.935126487940103,42.9434500137801,Mitrovicë,12
Novoberde,10541.0,1948,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,10707.2,1949,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,10873.4,1950,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,11039.6,1951,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,11205.8,1952,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,11372.0,1953,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,11577.375,1954,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,11782.75,1955,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,11988.125,1956,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12193.5,1957,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12398.875,1958,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12604.25,1959,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12809.625,1960,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13015.0,1961,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13112.1,1962,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13209.2,1963,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13306.3,1964,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13403.4,1965,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13500.5,1966,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13597.6,1967,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13694.7,1968,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13791.8,1969,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13888.9,1970,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13986.0,1971,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13877.5,1972,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13769.0,1973,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13660.5,1974,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13552.0,1975,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13443.5,1976,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13335.0,1977,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13226.5,1978,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13118.0,1979,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,13009.5,1980,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12901.0,1981,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12792.0,1982,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12683.0,1983,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12574.0,1984,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12465.0,1985,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12356.0,1986,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12247.0,1987,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12138.0,1988,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,12029.0,1989,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,11920.0,1990,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,11811.0,1991,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,11556.9,1992,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,11302.8,1993,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,11048.7,1994,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,10794.6,1995,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,10540.5,1996,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,10286.4,1997,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,10032.3,1998,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,9778.2,1999,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,9524.1,2000,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,9270.0,2001,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,9015.9,2002,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,8761.8,2003,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,8507.7,2004,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,8253.6,2005,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,7999.5,2006,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,7745.4,2007,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,7491.3,2008,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,7237.2,2009,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,6983.1,2010,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,6729.0,2011,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,6729.0,2012,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,6729.0,2013,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,6729.0,2014,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,6729.0,2015,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,6729.0,2016,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,6729.0,2017,21.4198755770514,42.5544089502188,Novobërdë,14
Novoberde,6729.0,2018,21.4198755770514,42.5544089502188,Novobërdë,14
Obiliq,9263.0,1948,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,9612.6,1949,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,9962.2,1950,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,10311.8,1951,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,10661.4,1952,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,11011.0,1953,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,11504.75,1954,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,11998.5,1955,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,12492.25,1956,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,12986.0,1957,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,13479.75,1958,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,13973.5,1959,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,14467.25,1960,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,14961.0,1961,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,15583.7,1962,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,16206.4,1963,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,16829.1,1964,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,17451.8,1965,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,18074.5,1966,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,18697.2,1967,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,19319.9,1968,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,19942.6,1969,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,20565.3,1970,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,21188.0,1971,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,21728.7,1972,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,22269.4,1973,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,22810.1,1974,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,23350.8,1975,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,23891.5,1976,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,24432.2,1977,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,24972.9,1978,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,25513.6,1979,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,26054.3,1980,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,26595.0,1981,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,27098.2,1982,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,27601.4,1983,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,28104.6,1984,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,28607.8,1985,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,29111.0,1986,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,29614.2,1987,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,30117.4,1988,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,30620.6,1989,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,31123.8,1990,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,31627.0,1991,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,31123.1,1992,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,30619.2,1993,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,30115.3,1994,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,29611.4,1995,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,29107.5,1996,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,28603.6,1997,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,28099.7,1998,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,27595.8,1999,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,27091.9,2000,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,26588.0,2001,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,26084.1,2002,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,25580.2,2003,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,25076.3,2004,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,24572.4,2005,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,24068.5,2006,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,23564.6,2007,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,23060.7,2008,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,22556.800000000003,2009,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,22052.9,2010,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,21549.0,2011,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,22011.0,2012,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,22105.0,2013,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,21056.0,2014,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,19165.0,2015,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,18994.0,2016,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,19144.0,2017,21.078835930931803,42.726851645924505,Obiliq,13
Obiliq,18660.0,2018,21.078835930931803,42.726851645924505,Obiliq,13
Partesh,3094.0,1948,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3165.6,1949,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3237.2,1950,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3308.8,1951,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3380.4,1952,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3452.0,1953,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3469.625,1954,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3487.25,1955,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3504.875,1956,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3522.5,1957,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3540.125,1958,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3557.75,1959,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3575.375,1960,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3593.0,1961,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3629.7,1962,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3666.4,1963,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3703.1,1964,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3739.8,1965,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3776.5,1966,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3813.2,1967,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3849.9,1968,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3886.6,1969,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3923.3,1970,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3960.0,1971,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3978.9,1972,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3997.8,1973,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4016.7,1974,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4035.6,1975,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4054.5,1976,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4073.4,1977,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4092.3,1978,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4111.2,1979,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4130.1,1980,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4149.0,1981,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4131.3,1982,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4113.6,1983,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4095.9,1984,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4078.2,1985,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4060.5,1986,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4042.8,1987,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4025.1,1988,21.4780563301995,42.4039627704677,Partesh,38
Partesh,4007.4,1989,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3989.7,1990,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3972.0,1991,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3901.2,1992,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3830.4,1993,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3759.6,1994,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3688.8,1995,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3618.0,1996,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3547.2,1997,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3476.4,1998,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3405.6,1999,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3334.8,2000,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3264.0,2001,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3193.2,2002,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3122.4,2003,21.4780563301995,42.4039627704677,Partesh,38
Partesh,3051.6,2004,21.4780563301995,42.4039627704677,Partesh,38
Partesh,2980.8,2005,21.4780563301995,42.4039627704677,Partesh,38
Partesh,2910.0,2006,21.4780563301995,42.4039627704677,Partesh,38
Partesh,2839.2,2007,21.4780563301995,42.4039627704677,Partesh,38
Partesh,2768.4,2008,21.4780563301995,42.4039627704677,Partesh,38
Partesh,2697.6000000000004,2009,21.4780563301995,42.4039627704677,Partesh,38
Partesh,2626.8,2010,21.4780563301995,42.4039627704677,Partesh,38
Partesh,2556.0,2011,21.4780563301995,42.4039627704677,Partesh,38
Partesh,1766.0,2012,21.4780563301995,42.4039627704677,Partesh,38
Partesh,1731.0,2013,21.4780563301995,42.4039627704677,Partesh,38
