"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Zubin Potokut, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"ZUBIN POTOK";9502;10403;10642;9516;8081;8479;6616
