"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Deçanit, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"DEÇAN";17840;19223;22230;27478;35577;42898;40019
