"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Mitrovicës, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"MITROVICË";32800;38716;50747;71257;87531;104885;83935
