"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e  Suharekës, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"SUHAREKË";22893;25572;29417;38388;50444;64530;59722
