"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Prishtinës, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"PRISHTINË";41030;47985;64928;99140;141201;191501;198897
