"Popullsia dhe Ekonomitë Familjare sipas vendbanimeve në komunën e Gjilanit, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"GJILAN";34311;37425;44168;57202;73451;92836;90178
