"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Hanit të Elezit, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"HANI I ELEZIT";3321;3722;4001;4693;6044;7029;9403
