"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Vitis, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"VITI";24214;27270;30049;35820;43690;53318;46987
