"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Novobërdës, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"NOVOBËRD";10541;11372;13015;13986;12901;11811;6729
