"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Prizrenit, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"PRIZREN";53261;58251;68453;95676;131774;175426;177781
