"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Vushtrris, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"VUSHTRRI";30069;34029;39779;50724;65512;80644;69870
