"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Skënderajit, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"SKËNDERAJ";24149;26375;31406;36660;47827;55471;50858
