"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Gjakovës, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"GJAKOVË";39998;44415;53270;71374;92203;114996;94556
