"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Shtimës, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"SHTIME";9834;10877;12533;15528;19952;23506;27324
