"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e  Klinës, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"KLINË";20665;22592;27153;33312;42816;52266;38496
