"Popullsia dhe Ekonomitë Familjare sipas vendbanimeve në komunën e Dragashit, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"DRAGASH";20140;20147;21028;26850;35054;39435;33997
