"Popullsia dhe ekonomitë familjare sipas vendbanimeve në komunën e Junikut, 1948-2011"

"vendbanimi";"1948 Popullsia";"1953 Popullsia";"1961 Popullsia";"1971 Popullsia";"1981 Popullsia";"1991 Popullsia";"2011 Popullsia"
"JUNIK";2832;2995;3352;3857;5063;6102;6084
